x,y,date,cell,polyclass,bleu,vert,rouge,pir,pre_abs
541785,4796295,20230417,82204,hp,0.0388,0.0606,0.0466,0.0111,abs
541495,4797295,20230601,39475,eau,0.052,0.084,0.0748,0.035,abs
542405,4796765,20230226,62197,eau,0.0402,0.0727,0.0542,0.0229,abs
541995,4796405,20230626,77528,hp,0.0197,0.0437,0.0281,0.1343,pre
541985,4796405,20230226,77527,hp,0.053900000000000003,0.0875,0.077,0.0405,abs
542355,4796735,20230328,63473,eau,0.052,0.084,0.0732,0.0185,abs
542265,4796905,20230417,56205,ht,0.0394,0.0617,0.0464,0.0112,abs
541475,4797275,20230626,40327,eau,0.0833,0.116,0.1098,0.0813,abs
542045,4796355,20230601,79668,hp,0.0184,0.0309,0.0153,0.0629,pre
541685,4796135,20230226,89026,eau,0.0455,0.0694,0.0714,0.0313,abs
542425,4797545,20230517,28893,hp,0.0247,0.0413,0.0333,0.0438,pre
542555,4797285,20230517,40008,hp,0.0568,0.0715,0.0609,0.0704,pre
541695,4797025,20230716,51024,ht,0.0471,0.0723,0.0532,0.1799,pre
542205,4796915,20230417,55772,ht,0.0524,0.0792,0.0678,0.0169,abs
542005,4797015,20230716,51482,ht,0.0355,0.0581,0.0393,0.1566,pre
542265,4796935,20230601,54924,ht,0.0179,0.0264,0.0176,0.0153,abs
541995,4797055,20230517,49773,ht,0.0936,0.1202,0.1202,0.0696,abs
541665,4797095,20230417,48032,ht,0.0524,0.0837,0.0702,0.0152,abs
541635,4797445,20230716,33084,hp,0.0406,0.0632,0.0432,0.2108,pre
541695,4797015,20230417,51451,ht,0.0488,0.073,0.0589,0.0123,abs
541655,4797525,20230716,29670,hp,0.0421,0.0684,0.0519,0.2345,pre
541955,4797035,20230517,50623,ht,0.088,0.1155,0.1158,0.0635,abs
542435,4797545,20230716,28894,hp,0.0403,0.0633,0.0519,0.1884,pre
542395,4797575,20230716,27609,hp,0.0421,0.0682,0.0562,0.1849,pre
541785,4796255,20230716,83912,hp,0.0355,0.0607,0.0396,0.2061,pre
542375,4797585,20230328,27180,hp,0.0395,0.0642,0.0513,0.012,abs
541545,4797285,20230716,39907,eau,0.0557,0.0837,0.0764,0.0585,abs
541655,4796125,20230716,89450,eau,0.0441,0.0718,0.0695,0.0239,abs
542015,4797045,20230626,50202,ht,0.0232,0.0446,0.0212,0.1194,pre
541665,4796115,20230328,89878,eau,0.0443,0.0686,0.0563,0.0104,abs
541775,4796295,20230626,82203,hp,0.0192,0.0464,0.027,0.1417,pre
541975,4796395,20230601,77953,hp,0.0193,0.04,0.0209,0.0739,pre
542075,4796355,20230716,79671,hp,0.0323,0.0522,0.0381,0.1156,pre
542205,4796885,20230328,57053,ht,0.0457,0.0716,0.0565,0.0099,abs
541975,4797005,20230517,51906,ht,0.0855,0.1082,0.0999,0.0667,abs
541665,4797545,20230601,28817,hp,0.0177,0.0341,0.0176,0.0574,pre
542385,4797565,20230226,28035,hp,0.0523,0.0853,0.0823,0.046,abs
542225,4796955,20230601,54066,ht,0.019,0.0249,0.0183,0.0149,abs
541695,4796125,20230517,89454,eau,0.0656,0.0888,0.0839,0.0432,abs
541655,4797415,20230626,34367,hp,0.0234,0.0448,0.0225,0.152,pre
542355,4796745,20230226,63046,eau,0.0373,0.0699,0.0524,0.0235,abs
541645,4797525,20230517,29669,hp,0.032,0.0476,0.0353,0.0627,pre
542545,4797265,20230517,40861,hp,0.0525,0.0667,0.0553,0.0652,pre
541955,4797035,20230716,50623,ht,0.0434,0.0712,0.0517,0.195,pre
542395,4797575,20230626,27609,hp,0.017,0.0428,0.0235,0.134,pre
542545,4797325,20230626,38299,hp,0.0238,0.0564,0.0358,0.1735,pre
541955,4796435,20230716,76243,hp,0.0305,0.0518,0.0364,0.1293,pre
541575,4797315,20230517,38629,eau,0.0839,0.1104,0.1221,0.0733,abs
541615,4797465,20230601,32228,hp,0.0219,0.0349,0.023,0.0505,pre
542555,4797305,20230226,39154,hp,0.0381,0.0736,0.057,0.0275,abs
541675,4796125,20230517,89452,eau,0.0687,0.0961,0.0896,0.0436,abs
542205,4796945,20230417,54491,ht,0.0483,0.073,0.0587,0.0136,abs
542365,4796765,20230226,62193,eau,0.0382,0.0695,0.0531,0.0228,abs
542205,4796875,20230716,57480,ht,0.0397,0.0625,0.0462,0.1612,pre
542215,4796945,20230417,54492,ht,0.0459,0.0681,0.0547,0.0125,abs
541615,4797485,20230328,31374,hp,0.0496,0.0781,0.077,0.0198,abs
542035,4797075,20230417,48923,ht,0.0549,0.0873,0.0692,0.0171,abs
541665,4797415,20230716,34368,hp,0.0394,0.0647,0.0434,0.1976,pre
542385,4797575,20230716,27608,hp,0.0379,0.0602,0.0483,0.1619,pre
542445,4797515,20230328,30176,hp,0.0425,0.0649,0.0505,0.0125,abs
541595,4796135,20230601,89017,eau,0.0395,0.064,0.0637,0.0209,abs
541965,4796985,20230517,52759,ht,0.0899,0.1149,0.1112,0.0675,abs
542025,4796385,20230417,78385,hp,0.0434,0.0628,0.0461,0.0128,abs
541685,4797055,20230716,49742,ht,0.0457,0.0667,0.0474,0.1741,pre
541655,4797085,20230417,48458,ht,0.0526,0.0811,0.0657,0.0133,abs
541565,4797305,20230626,39055,eau,0.1007,0.1275,0.1232,0.0978,abs
542075,4796325,20230517,80952,hp,0.0575,0.0691,0.0572,0.0665,pre
541785,4796305,20230517,81777,hp,0.0598,0.0684,0.0601,0.0674,pre
542575,4797295,20230226,39583,hp,0.0373,0.0719,0.059,0.0267,abs
541985,4797015,20230417,51480,ht,0.053,0.0854,0.0656,0.0143,abs
541995,4797085,20230328,48492,ht,0.0441,0.0702,0.0536,0.0107,abs
542035,4797075,20230328,48923,ht,0.0442,0.0668,0.0528,0.0093,abs
541965,4797015,20230716,51478,ht,0.0402,0.0713,0.051,0.1962,pre
541635,4797095,20230328,48029,ht,0.0355,0.0588,0.0493,0.0079,abs
541675,4796075,20230517,91587,eau,0.0714,0.0935,0.0858,0.0517,abs
541965,4797035,20230626,50624,ht,0.0272,0.0505,0.0295,0.1188,pre
542435,4797515,20230517,30175,hp,0.0263,0.0406,0.0302,0.0458,pre
541645,4797445,20230517,33085,hp,0.0249,0.042,0.0342,0.0612,pre
541685,4797585,20230226,27111,hp,0.0393,0.0718,0.0519,0.0198,abs
541695,4796135,20230716,89027,eau,0.0383,0.0595,0.0534,0.024,abs
542015,4797055,20230626,49775,ht,0.0221,0.0467,0.0224,0.1244,pre
542065,4797005,20230716,51915,ht,0.0401,0.07,0.0523,0.1708,pre
542355,4797575,20230716,27605,hp,0.0467,0.0697,0.0576,0.1806,pre
542085,4796985,20230716,52771,ht,0.0385,0.0614,0.0448,0.138,pre
542265,4796945,20230626,54497,ht,0.0275,0.0473,0.0324,0.1016,pre
541705,4797055,20230517,49744,ht,0.0754,0.0888,0.082,0.055,abs
542015,4796405,20230601,77530,hp,0.0165,0.034,0.0187,0.0677,pre
541955,4796435,20230626,76243,hp,0.0211,0.0443,0.0274,0.1426,pre
541965,4796405,20230517,77525,hp,0.0443,0.0609,0.048,0.0806,pre
541615,4797085,20230417,48454,ht,0.0533,0.0835,0.0712,0.0147,abs
541655,4797085,20230328,48458,ht,0.0351,0.0581,0.0483,0.0085,abs
542035,4796385,20230226,78386,hp,0.0605,0.0931,0.0886,0.0491,abs
541995,4797015,20230716,51481,ht,0.0365,0.0629,0.0427,0.1637,pre
542005,4796385,20230626,78383,hp,0.019,0.0467,0.0301,0.1328,pre
541615,4797475,20230601,31801,hp,0.0211,0.0367,0.0228,0.0569,pre
542025,4797025,20230626,51057,ht,0.0245,0.0448,0.0265,0.1167,pre
542225,4796965,20230417,53639,ht,0.0484,0.0724,0.0587,0.0151,abs
542045,4796375,20230517,78814,hp,0.0483,0.0612,0.0506,0.0709,pre
542565,4797295,20230601,39582,hp,0.0187,0.0306,0.0172,0.0525,pre
542405,4797585,20230716,27183,hp,0.04,0.0646,0.0474,0.1963,pre
541725,4797035,20230417,50600,ht,0.0505,0.0759,0.0588,0.0114,abs
541675,4797025,20230601,51022,ht,0.0183,0.0313,0.0161,0.0321,abs
542085,4796335,20230328,80526,hp,0.058,0.0901,0.0766,0.0172,abs
542385,4797565,20230601,28035,hp,0.0166,0.0313,0.0184,0.0608,pre
541765,4797165,20230626,45053,eau,0.0814,0.1053,0.0914,0.0658,abs
542065,4797005,20230226,51915,ht,0.0553,0.0849,0.0855,0.0573,abs
541795,4796265,20230517,83486,hp,0.0567,0.0663,0.0613,0.0662,pre
541705,4797045,20230601,50171,ht,0.022,0.0288,0.0159,0.0223,abs
542225,4796965,20230517,53639,ht,0.0837,0.108,0.1044,0.0556,abs
541635,4796125,20230517,89448,eau,0.057,0.0896,0.0819,0.0373,abs
541665,4796145,20230517,88597,eau,0.0709,0.0994,0.0938,0.0425,abs
542385,4797555,20230226,28462,hp,0.054,0.087,0.0873,0.0503,abs
541615,4797075,20230328,48881,ht,0.0348,0.058,0.0472,0.008,abs
542285,4796915,20230328,55780,ht,0.0449,0.0721,0.0544,0.0095,abs
541995,4797005,20230417,51908,ht,0.0576,0.0878,0.0711,0.0182,abs
542245,4796955,20230517,54068,ht,0.0817,0.106,0.1012,0.054,abs
541985,4796395,20230328,77954,hp,0.0557,0.0867,0.0701,0.0162,abs
542365,4797575,20230716,27606,hp,0.049,0.0722,0.0595,0.192,pre
541945,4797045,20230517,50195,ht,0.0893,0.1097,0.1064,0.0646,abs
542415,4797545,20230716,28892,hp,0.0447,0.0693,0.055,0.1829,pre
541675,4796125,20230626,89452,eau,0.0906,0.1186,0.12,0.0621,abs
542395,4797565,20230517,28036,hp,0.028,0.0424,0.034,0.0496,pre
542425,4796765,20230601,62199,eau,0.047,0.0735,0.0713,0.0254,abs
541965,4797055,20230626,49770,ht,0.0215,0.0441,0.0209,0.1112,pre
541975,4797085,20230417,48490,ht,0.0496,0.0794,0.0575,0.0112,abs
541575,4797325,20230626,38202,eau,0.0835,0.1114,0.1025,0.0803,abs
542405,4797555,20230601,28464,hp,0.0161,0.0311,0.0177,0.0565,pre
542015,4796405,20230328,77530,hp,0.0579,0.087,0.0717,0.015,abs
542205,4796985,20230328,52783,ht,0.0454,0.0738,0.0564,0.0102,abs
542385,4796765,20230226,62195,eau,0.0369,0.0682,0.0527,0.0216,abs
542585,4797215,20230226,43000,hp,0.0432,0.0773,0.0683,0.0345,abs
541695,4796145,20230517,88600,eau,0.0654,0.0903,0.0844,0.0412,abs
541615,4797505,20230328,30520,hp,0.0488,0.0771,0.0772,0.019,abs
541955,4797075,20230517,48915,ht,0.0899,0.1119,0.1117,0.07,abs
542055,4797015,20230626,51487,ht,0.0333,0.0532,0.0338,0.1069,pre
541995,4796385,20230601,78382,hp,0.0233,0.039,0.0205,0.0722,pre
541695,4797035,20230417,50597,ht,0.0501,0.0773,0.0606,0.012,abs
541625,4796135,20230417,89020,eau,0.0482,0.0771,0.0726,0.0168,abs
541655,4797425,20230517,33940,hp,0.0292,0.0454,0.0361,0.061,pre
542005,4796375,20230328,78810,hp,0.0579,0.0885,0.0722,0.0153,abs
542415,4797545,20230417,28892,hp,0.0374,0.053,0.0407,0.0127,abs
542265,4796945,20230601,54497,ht,0.0195,0.0295,0.0193,0.0184,abs
541985,4796415,20230226,77100,hp,0.0535,0.0846,0.0758,0.0393,abs
542045,4797035,20230626,50632,ht,0.0194,0.0417,0.0217,0.1122,pre
541975,4796435,20230517,76245,hp,0.0458,0.0554,0.0492,0.0706,pre
541625,4797065,20230601,49309,ht,0.0242,0.0341,0.0221,0.0286,abs
542225,4796945,20230601,54493,ht,0.0187,0.0268,0.0181,0.0148,abs
542365,4796725,20230716,63901,eau,0.0377,0.0569,0.0483,0.0409,abs
541635,4797535,20230716,29241,hp,0.0432,0.0691,0.0489,0.2328,pre
542195,4796895,20230328,56625,ht,0.0458,0.0725,0.0565,0.0117,abs
541695,4797015,20230716,51451,ht,0.0485,0.0739,0.0552,0.1781,pre
541765,4796295,20230328,82202,hp,0.0505,0.0764,0.0663,0.0142,abs
541625,4797435,20230328,33510,hp,0.0481,0.0777,0.0754,0.019,abs
542555,4797325,20230328,38300,hp,0.0347,0.0521,0.0425,0.0118,abs
542245,4796915,20230601,55776,ht,0.0161,0.0297,0.0164,0.0222,abs
542375,4797575,20230517,27607,hp,0.0379,0.0536,0.0457,0.0554,pre
542225,4796915,20230626,55774,ht,0.0262,0.0459,0.0282,0.1051,pre
542385,4797585,20230626,27181,hp,0.016,0.0371,0.0187,0.1202,pre
542065,4796325,20230601,80951,hp,0.0137,0.0309,0.0155,0.0565,pre
542565,4797305,20230226,39155,hp,0.0394,0.072,0.0572,0.0265,abs
542005,4797015,20230226,51482,ht,0.0489,0.0756,0.072,0.0404,abs
541685,4796085,20230716,91161,eau,0.0409,0.0671,0.0601,0.0286,abs
541965,4797065,20230626,49343,ht,0.024,0.0412,0.0196,0.1137,pre
541995,4797025,20230517,51054,ht,0.0906,0.1165,0.11,0.0604,abs
542015,4796385,20230328,78384,hp,0.0568,0.0886,0.0736,0.0167,abs
541625,4797485,20230417,31375,hp,0.0333,0.051,0.0464,0.0119,abs
541985,4797015,20230517,51480,ht,0.0803,0.1073,0.1022,0.0636,abs
541965,4797015,20230226,51478,ht,0.0548,0.0831,0.0831,0.0486,abs
541965,4796415,20230601,77098,hp,0.0193,0.0392,0.0206,0.0819,pre
541675,4797555,20230716,28391,hp,0.0377,0.0632,0.0448,0.2053,pre
542195,4796885,20230226,57052,ht,0.0518,0.0773,0.0716,0.0469,abs
541625,4797505,20230517,30521,hp,0.0213,0.0364,0.0288,0.0471,pre
541985,4797025,20230716,51053,ht,0.0371,0.0632,0.0437,0.1805,pre
541995,4797065,20230716,49346,ht,0.0392,0.067,0.046,0.2074,pre
541685,4796155,20230226,88172,eau,0.0462,0.0729,0.0691,0.035,abs
541685,4797565,20230517,27965,hp,0.0671,0.0833,0.0742,0.0753,pre
541655,4796145,20230716,88596,eau,0.0469,0.0724,0.0716,0.0254,abs
542355,4797565,20230626,28032,hp,0.0168,0.0399,0.0218,0.1307,pre
541945,4796985,20230716,52757,ht,0.0401,0.0676,0.0472,0.1919,pre
541995,4796395,20230517,77955,hp,0.047,0.0605,0.0525,0.0754,pre
541975,4797085,20230226,48490,ht,0.0585,0.0834,0.0876,0.0605,abs
541645,4797075,20230626,48884,ht,0.019,0.0374,0.0176,0.0936,pre
542375,4797585,20230626,27180,hp,0.015,0.0388,0.0204,0.1208,pre
542195,4796965,20230601,53636,ht,0.015,0.0279,0.0167,0.016,abs
541985,4797045,20230226,50199,ht,0.055,0.0813,0.0817,0.0488,abs
541975,4796415,20230716,77099,hp,0.0266,0.0506,0.0343,0.1231,pre
542405,4797555,20230417,28464,hp,0.0362,0.051,0.0417,0.0129,abs
541765,4796315,20230601,81348,hp,0.0194,0.036,0.0191,0.0605,pre
542035,4797035,20230417,50631,ht,0.0513,0.082,0.0622,0.0128,abs
541795,4796295,20230517,82205,hp,0.0531,0.0669,0.058,0.0657,pre
541645,4797075,20230601,48884,ht,0.028,0.0373,0.0259,0.0209,abs
541975,4797045,20230328,50198,ht,0.0454,0.0688,0.054,0.0101,abs
541965,4797015,20230517,51478,ht,0.0881,0.111,0.1042,0.0634,abs
541675,4796105,20230601,90306,eau,0.0357,0.0599,0.0546,0.0172,abs
541615,4796135,20230226,89019,eau,0.0317,0.0556,0.0485,0.0165,abs
541645,4796135,20230626,89022,eau,0.0818,0.1156,0.111,0.0538,abs
541715,4797035,20230226,50599,ht,0.0406,0.0714,0.0619,0.0239,abs
542245,4796955,20230226,54068,ht,0.0522,0.0818,0.0814,0.0487,abs
541675,4797085,20230716,48460,ht,0.0479,0.0753,0.0538,0.175,pre
542215,4796865,20230417,57908,ht,0.0464,0.0688,0.053900000000000003,0.0124,abs
541615,4797075,20230716,48881,ht,0.0417,0.0665,0.0462,0.1832,pre
542285,4796935,20230417,54926,ht,0.0375,0.0627,0.0448,0.0091,abs
542005,4797055,20230716,49774,ht,0.0385,0.0664,0.0475,0.2081,pre
541655,4796155,20230517,88169,eau,0.0708,0.0988,0.0929,0.0495,abs
541975,4797065,20230226,49344,ht,0.0559,0.0842,0.086,0.057,abs
542435,4797535,20230716,29321,hp,0.0464,0.0731,0.0575,0.1799,pre
542045,4796355,20230716,79668,hp,0.0268,0.0504,0.0368,0.1269,pre
542005,4797075,20230328,48920,ht,0.0442,0.0667,0.0535,0.0097,abs
541685,4797025,20230517,51023,ht,0.0664,0.0783,0.0717,0.0513,abs
542195,4796885,20230626,57052,ht,0.0264,0.0494,0.0284,0.1098,pre
541965,4797085,20230517,48489,ht,0.0921,0.1183,0.1243,0.0732,abs
541695,4797065,20230328,49316,ht,0.0343,0.0549,0.0434,0.0074,abs
541955,4797085,20230626,48488,ht,0.0227,0.0436,0.0241,0.1159,pre
541625,4797055,20230716,49736,ht,0.0439,0.0725,0.0531,0.1979,pre
541955,4797065,20230517,49342,ht,0.0866,0.1068,0.1045,0.0642,abs
542205,4796945,20230601,54491,ht,0.0178,0.031,0.019,0.0125,abs
541965,4797035,20230226,50624,ht,0.0567,0.086,0.0866,0.0547,abs
541795,4796245,20230626,84340,hp,0.0205,0.0462,0.0254,0.1458,pre
541985,4797005,20230328,51907,ht,0.0444,0.0685,0.0533,0.0094,abs
541665,4797425,20230417,33941,hp,0.0345,0.0527,0.044,0.0108,abs
542025,4797025,20230601,51057,ht,0.0146,0.0243,0.0121,0.0187,abs
542375,4797585,20230601,27180,hp,0.0148,0.0319,0.0173,0.0626,pre
541645,4796195,20230226,86460,eau,0.0394,0.0628,0.0548,0.0223,abs
541665,4797575,20230417,27536,hp,0.042,0.0702,0.0639,0.0167,abs
542575,4797215,20230328,42999,hp,0.0415,0.0664,0.0527,0.0118,abs
541625,4797445,20230626,33083,hp,0.0232,0.0485,0.0249,0.1538,pre
541995,4797085,20230517,48492,ht,0.0938,0.1171,0.1182,0.0748,abs
541685,4797405,20230517,34797,hp,0.0388,0.0492,0.0426,0.0552,pre
541535,4797285,20230517,39906,eau,0.0785,0.0984,0.1069,0.0596,abs
541515,4797295,20230716,39477,eau,0.0574,0.0883,0.0795,0.0609,abs
542085,4796335,20230226,80526,hp,0.0536,0.0847,0.0778,0.0403,abs
542005,4796415,20230517,77102,hp,0.0521,0.0589,0.0523,0.0665,pre
542355,4796745,20230626,63046,eau,0.0876,0.1172,0.0981,0.0836,abs
542055,4796365,20230417,79242,hp,0.04,0.0555,0.0382,0.0134,abs
542275,4796935,20230517,54925,ht,0.0791,0.1067,0.0987,0.0566,abs
542395,4796765,20230626,62196,eau,0.0704,0.1037,0.0849,0.0822,abs
541695,4796125,20230417,89454,eau,0.0363,0.0607,0.0536,0.0091,abs
541675,4796155,20230517,88171,eau,0.0676,0.0991,0.0927,0.0444,abs
542045,4797045,20230226,50205,ht,0.0483,0.0779,0.0719,0.0393,abs
542415,4797565,20230517,28038,hp,0.024,0.0376,0.0328,0.0418,pre
541605,4796155,20230328,88164,eau,0.047,0.0748,0.0644,0.0142,abs
542425,4796735,20230328,63480,eau,0.0423,0.0729,0.0616,0.0125,abs
542045,4796385,20230716,78387,hp,0.0299,0.05,0.0342,0.1282,pre
542425,4797545,20230226,28893,hp,0.053900000000000003,0.0876,0.0857,0.0509,abs
542005,4796375,20230716,78810,hp,0.0264,0.0476,0.0318,0.119,pre
542545,4797315,20230417,38726,hp,0.0348,0.0533,0.0407,0.0139,abs
541995,4797005,20230626,51908,ht,0.0257,0.0468,0.0281,0.1237,pre
542075,4796325,20230328,80952,hp,0.0611,0.0927,0.0828,0.0181,abs
542285,4796895,20230626,56634,ht,0.0258,0.0438,0.0219,0.1264,pre
541665,4796095,20230328,90732,eau,0.0352,0.0575,0.0478,0.0106,abs
541615,4797445,20230626,33082,hp,0.0227,0.0473,0.0228,0.1488,pre
542005,4796395,20230328,77956,hp,0.0554,0.0847,0.0714,0.0158,abs
541795,4796275,20230226,83059,hp,0.042,0.0733,0.0603,0.0245,abs
541985,4797015,20230328,51480,ht,0.0443,0.0707,0.0547,0.0089,abs
541785,4796295,20230328,82204,hp,0.0534,0.0795,0.069,0.0158,abs
541955,4797005,20230716,51904,ht,0.0466,0.0769,0.0571,0.1996,pre
541955,4796435,20230517,76243,hp,0.0493,0.0608,0.0506,0.0675,pre
542035,4796375,20230626,78813,hp,0.0177,0.0454,0.0283,0.1328,pre
542015,4796395,20230601,77957,hp,0.0179,0.0358,0.0191,0.0662,pre
542585,4797305,20230517,39157,hp,0.0534,0.0697,0.0601,0.0839,pre
541695,4797175,20230226,44619,eau,0.0349,0.066,0.0512,0.0187,abs
541495,4797275,20230626,40329,eau,0.0895,0.1168,0.1129,0.0768,abs
541965,4796425,20230328,76671,hp,0.0556,0.0781,0.0642,0.0147,abs
541605,4797475,20230626,31800,hp,0.0226,0.0423,0.0234,0.1457,pre
541995,4797065,20230626,49346,ht,0.0265,0.0431,0.0254,0.1056,pre
541655,4796155,20230626,88169,eau,0.0813,0.1132,0.111,0.0651,abs
541995,4797025,20230417,51054,ht,0.0521,0.0858,0.0633,0.015,abs
541685,4797065,20230417,49315,ht,0.0484,0.0769,0.0616,0.0115,abs
541605,4797485,20230517,31373,hp,0.0231,0.04,0.0307,0.0591,pre
542195,4796905,20230601,56198,ht,0.0144,0.027,0.0139,0.0182,abs
542225,4796865,20230328,57909,ht,0.0468,0.0702,0.0576,0.0099,abs
541695,4797045,20230328,50170,ht,0.0337,0.0548,0.0426,0.0071,abs
542085,4796995,20230626,52344,ht,0.0267,0.0488,0.0278,0.1119,pre
541945,4797075,20230716,48914,ht,0.039,0.0657,0.0456,0.1964,pre
541675,4797065,20230716,49314,ht,0.044,0.0694,0.0493,0.1756,pre
542405,4797565,20230517,28037,hp,0.0229,0.0382,0.0286,0.0391,pre
541695,4796145,20230601,88600,eau,0.0316,0.0502,0.0463,0.0138,abs
541675,4796075,20230328,91587,eau,0.0339,0.0582,0.0474,0.012,abs
541765,4796265,20230226,83483,hp,0.0404,0.0694,0.0557,0.0227,abs
542045,4796365,20230517,79241,hp,0.0432,0.0591,0.0475,0.0782,pre
542035,4797045,20230226,50204,ht,0.0471,0.0797,0.0744,0.0376,abs
541985,4797085,20230601,48491,ht,0.0175,0.0266,0.014,0.0217,abs
541945,4797085,20230328,48487,ht,0.0427,0.0647,0.0509,0.0109,abs
542255,4796915,20230716,55777,ht,0.036,0.057,0.0408,0.1336,pre
542035,4797045,20230626,50204,ht,0.0266,0.0449,0.0245,0.1288,pre
541665,4797565,20230417,27963,hp,0.0424,0.0701,0.0623,0.0166,abs
542075,4796995,20230626,52343,ht,0.0275,0.0521,0.0307,0.125,pre
541675,4796085,20230517,91160,eau,0.0688,0.0925,0.0871,0.0488,abs
541995,4796365,20230517,79236,hp,0.0639,0.0762,0.0665,0.0836,pre
541505,4797275,20230716,40330,eau,0.0464,0.0822,0.066,0.0623,abs
541975,4796425,20230517,76672,hp,0.0492,0.0601,0.0505,0.0709,pre
542085,4796995,20230226,52344,ht,0.0557,0.0803,0.0757,0.0448,abs
542375,4796755,20230601,62621,eau,0.0442,0.0679,0.0666,0.0198,abs
542005,4796385,20230601,78383,hp,0.021,0.0371,0.0195,0.0681,pre
542435,4797555,20230417,28467,hp,0.0375,0.0598,0.0452,0.0138,abs
541645,4797515,20230601,30096,hp,0.0204,0.0352,0.0182,0.0596,pre
541965,4797025,20230716,51051,ht,0.0408,0.0707,0.0494,0.1929,pre
542445,4797545,20230226,28895,hp,0.0498,0.0826,0.076,0.044,abs
541645,4796195,20230517,86460,eau,0.0745,0.1009,0.0949,0.0507,abs
542285,4796905,20230226,56207,ht,0.0542,0.085,0.0864,0.0571,abs
541605,4797465,20230517,32227,hp,0.0455,0.0536,0.0476,0.0543,pre
542565,4797245,20230328,41717,hp,0.0406,0.0663,0.0527,0.0113,abs
542045,4797005,20230328,51913,ht,0.0437,0.0731,0.0554,0.008,abs
541685,4796075,20230328,91588,eau,0.0331,0.0541,0.0455,0.0128,abs
541775,4796325,20230226,80922,hp,0.0404,0.0693,0.0581,0.0237,abs
541645,4797055,20230417,49738,ht,0.0438,0.0691,0.0543,0.0091,abs
542035,4796355,20230328,79667,hp,0.0555,0.0851,0.071,0.0168,abs
541665,4796085,20230328,91159,eau,0.0347,0.0557,0.0439,0.0107,abs
541625,4797485,20230626,31375,hp,0.0257,0.0478,0.0265,0.1517,pre
542205,4796915,20230328,55772,ht,0.0461,0.0728,0.0558,0.0097,abs
542585,4797315,20230716,38730,hp,0.0472,0.075,0.0615,0.1922,pre
541605,4796145,20230601,88591,eau,0.0418,0.0664,0.0621,0.0221,abs
541635,4796065,20230626,92010,eau,0.0715,0.1087,0.1038,0.0538,abs
542265,4796935,20230328,54924,ht,0.0437,0.0734,0.0563,0.0079,abs
542355,4796765,20230226,62192,eau,0.0406,0.0718,0.0571,0.0244,abs
541605,4797065,20230226,49307,ht,0.039,0.0682,0.0497,0.0187,abs
542035,4797065,20230417,49350,ht,0.0529,0.0844,0.0668,0.0155,abs
541675,4797055,20230716,49741,ht,0.0442,0.0669,0.0473,0.1819,pre
541645,4796115,20230626,89876,eau,0.0789,0.1094,0.1039,0.0493,abs
541625,4796085,20230626,91155,eau,0.0697,0.1062,0.0973,0.0442,abs
542235,4796955,20230328,54067,ht,0.0437,0.0714,0.0555,0.0092,abs
542445,4797495,20230716,31030,hp,0.0411,0.0665,0.0483,0.1781,pre
541765,4796315,20230328,81348,hp,0.0505,0.0757,0.0645,0.014,abs
542085,4796335,20230716,80526,hp,0.0294,0.0546,0.0395,0.1248,pre
541965,4797065,20230226,49343,ht,0.0573,0.0839,0.0867,0.0591,abs
541785,4796335,20230517,80496,hp,0.0534,0.0656,0.0594,0.0623,pre
542035,4797055,20230517,49777,ht,0.0907,0.1195,0.1198,0.0707,abs
542225,4796915,20230417,55774,ht,0.0492,0.0778,0.0621,0.0147,abs
541655,4797065,20230601,49312,ht,0.0256,0.0347,0.0226,0.0222,abs
542035,4797065,20230328,49350,ht,0.0441,0.0667,0.0518,0.0099,abs
541625,4797445,20230601,33083,hp,0.0197,0.0325,0.021,0.0649,pre
542045,4797055,20230226,49778,ht,0.0507,0.0777,0.0714,0.0365,abs
542025,4796365,20230517,79239,hp,0.0525,0.0659,0.0554,0.0842,pre
541605,4797495,20230626,30946,hp,0.0242,0.0392,0.0224,0.1414,pre
542035,4797075,20230716,48923,ht,0.0323,0.0589,0.0355,0.1615,pre
542195,4796875,20230328,57479,ht,0.0461,0.0725,0.056,0.0111,abs
541675,4797415,20230626,34369,hp,0.0276,0.0471,0.0268,0.1468,pre
541655,4797535,20230716,29243,hp,0.0411,0.0679,0.0501,0.2442,pre
542375,4796745,20230517,63048,eau,0.0719,0.0992,0.0934,0.0478,abs
542225,4796905,20230601,56201,ht,0.018,0.0296,0.0168,0.018,abs
542375,4796745,20230226,63048,eau,0.0416,0.0689,0.0538,0.0208,abs
542025,4796395,20230226,77958,hp,0.057,0.0895,0.0855,0.0448,abs
